Minute,Hour,Day,Req/Min,AvgResponseTime,NumberOfPods
51,23,6,863,0.52,4
52,23,6,1010,0.70,6
53,23,6,1025,0.56,5
54,23,6,934,0.88,7
55,23,6,920,0.79,7
56,23,6,881,0.41,4
57,23,6,941,0.71,6
58,23,6,1060,0.59,6
59,23,6,1016,0.66,6
0,0,7,142,0.65,1
1,0,7,106,0.42,1
2,0,7,80,0.96,1
3,0,7,133,0.55,1
4,0,7,96,0.78,1
5,0,7,105,0.71,1
6,0,7,97,0.61,1
7,0,7,141,0.43,1
8,0,7,145,0.62,1
9,0,7,89,0.39,1
10,0,7,84,0.39,1
11,0,7,148,0.71,1
12,0,7,88,0.77,1
13,0,7,111,0.49,1
14,0,7,124,0.93,1
15,0,7,146,0.94,2
16,0,7,109,0.32,1
17,0,7,92,0.96,1
18,0,7,111,0.80,1
19,0,7,102,0.65,1
20,0,7,116,0.51,1
21,0,7,111,0.44,1
22,0,7,131,0.96,2
23,0,7,97,0.90,1
24,0,7,94,0.36,1
25,0,7,143,0.84,2
26,0,7,97,0.41,1
27,0,7,120,0.49,1
28,0,7,101,0.77,1
29,0,7,94,0.85,1
30,0,7,133,0.92,2
31,0,7,142,0.32,1
32,0,7,113,0.77,1
33,0,7,92,0.63,1
34,0,7,132,0.76,1
35,0,7,140,0.67,1
36,0,7,102,0.31,1
37,0,7,124,0.64,1
38,0,7,139,0.98,2
39,0,7,88,0.42,1
40,0,7,134,0.64,1
41,0,7,134,0.66,1
42,0,7,89,0.65,1
43,0,7,150,0.85,2
44,0,7,90,0.81,1
45,0,7,98,0.42,1
46,0,7,85,0.89,1
47,0,7,112,0.75,1
48,0,7,129,0.85,1
49,0,7,94,0.61,1
50,0,7,99,0.83,1
51,0,7,107,0.72,1
52,0,7,110,0.74,1
53,0,7,81,0.62,1
54,0,7,80,0.94,1
55,0,7,122,0.89,1
56,0,7,102,0.68,1
57,0,7,111,0.41,1
58,0,7,112,0.64,1
59,0,7,105,0.52,1
0,1,7,80,0.49,1
1,1,7,89,0.70,1
2,1,7,98,0.49,1
3,1,7,89,0.32,1
4,1,7,147,0.42,1
5,1,7,112,1.00,1
6,1,7,127,0.70,1
7,1,7,118,0.98,1
8,1,7,123,0.31,1
9,1,7,111,0.56,1
10,1,7,128,0.80,1
11,1,7,112,0.63,1
12,1,7,124,0.37,1
13,1,7,146,0.34,1
14,1,7,116,0.99,1
15,1,7,137,0.52,1
16,1,7,139,0.72,1
17,1,7,140,0.67,1
18,1,7,92,0.44,1
19,1,7,115,0.83,1
20,1,7,120,0.36,1
21,1,7,102,0.55,1
22,1,7,86,0.76,1
23,1,7,96,0.31,1
24,1,7,86,0.88,1
25,1,7,126,0.96,2
26,1,7,98,0.43,1
27,1,7,120,0.36,1
28,1,7,103,0.68,1
29,1,7,129,0.49,1
30,1,7,111,0.51,1
31,1,7,115,0.96,1
32,1,7,87,0.99,1
33,1,7,81,0.36,1
34,1,7,85,0.76,1
35,1,7,113,0.82,1
36,1,7,143,0.86,2
37,1,7,118,0.33,1
38,1,7,86,0.34,1
39,1,7,120,0.80,1
40,1,7,83,0.32,1
41,1,7,82,0.75,1
42,1,7,82,0.84,1
43,1,7,92,0.69,1
44,1,7,143,0.75,1
45,1,7,144,0.52,1
46,1,7,102,0.40,1
47,1,7,118,0.37,1
48,1,7,138,0.42,1
49,1,7,93,0.31,1
50,1,7,114,0.97,1
51,1,7,145,0.41,1
52,1,7,117,0.35,1
53,1,7,119,0.84,1
54,1,7,127,0.41,1
55,1,7,130,0.43,1
56,1,7,104,0.32,1
57,1,7,139,0.44,1
58,1,7,100,0.63,1
59,1,7,81,0.47,1
0,2,7,86,0.83,1
1,2,7,135,0.54,1
2,2,7,100,0.32,1
3,2,7,86,0.52,1
4,2,7,120,0.97,1
5,2,7,92,0.76,1
6,2,7,127,0.43,1
7,2,7,132,0.86,1
8,2,7,141,0.56,1
9,2,7,150,0.95,2
10,2,7,145,0.39,1
11,2,7,135,0.71,1
12,2,7,137,0.58,1
13,2,7,137,0.79,1
14,2,7,125,0.55,1
15,2,7,83,0.68,1
16,2,7,93,0.97,1
17,2,7,130,0.60,1
18,2,7,125,0.85,1
19,2,7,117,0.34,1
20,2,7,108,0.47,1
21,2,7,91,0.92,1
22,2,7,96,0.97,1
23,2,7,99,0.95,1
24,2,7,122,0.87,1
25,2,7,120,0.35,1
26,2,7,130,0.38,1
27,2,7,135,0.41,1
28,2,7,97,0.97,1
29,2,7,84,0.74,1
30,2,7,145,0.31,1
31,2,7,97,0.51,1
32,2,7,135,0.74,1
33,2,7,121,0.98,1
34,2,7,111,0.69,1
35,2,7,117,0.81,1
36,2,7,98,0.40,1
37,2,7,115,0.60,1
38,2,7,81,0.69,1
39,2,7,110,0.98,1
40,2,7,117,0.64,1
41,2,7,98,0.72,1
42,2,7,128,0.78,1
43,2,7,131,0.81,1
44,2,7,126,0.82,1
45,2,7,143,0.40,1
46,2,7,102,0.65,1
47,2,7,101,0.92,1
48,2,7,139,0.65,1
49,2,7,141,0.88,2
50,2,7,116,0.74,1
51,2,7,105,0.66,1
52,2,7,96,0.46,1
53,2,7,142,0.81,1
54,2,7,126,0.72,1
55,2,7,132,0.65,1
56,2,7,85,0.49,1
57,2,7,139,0.44,1
58,2,7,90,0.35,1
59,2,7,129,0.61,1
0,3,7,139,0.44,1
1,3,7,87,0.83,1
2,3,7,113,0.49,1
3,3,7,123,0.33,1
4,3,7,131,0.49,1
5,3,7,150,0.60,1
6,3,7,84,0.90,1
7,3,7,97,0.58,1
8,3,7,140,0.65,1
9,3,7,84,0.61,1
10,3,7,133,0.83,1
11,3,7,120,0.92,1
12,3,7,80,0.64,1
13,3,7,150,0.45,1
14,3,7,137,0.88,2
15,3,7,87,0.80,1
16,3,7,134,0.66,1
17,3,7,149,0.79,1
18,3,7,100,0.79,1
19,3,7,107,0.41,1
20,3,7,126,0.32,1
21,3,7,143,0.51,1
22,3,7,84,0.34,1
23,3,7,129,0.34,1
24,3,7,103,0.95,1
25,3,7,104,0.69,1
26,3,7,133,0.52,1
27,3,7,104,0.46,1
28,3,7,130,0.84,1
29,3,7,146,0.36,1
30,3,7,119,0.61,1
31,3,7,121,0.55,1
32,3,7,139,0.64,1
33,3,7,111,0.93,1
34,3,7,85,0.83,1
35,3,7,131,0.35,1
36,3,7,116,0.92,1
37,3,7,97,0.41,1
38,3,7,96,0.53,1
39,3,7,137,0.77,1
40,3,7,91,0.67,1
41,3,7,87,0.77,1
42,3,7,88,0.74,1
43,3,7,108,0.32,1
44,3,7,130,0.68,1
45,3,7,113,0.87,1
46,3,7,93,0.33,1
47,3,7,149,0.67,1
48,3,7,141,0.86,2
49,3,7,93,0.87,1
50,3,7,116,0.37,1
51,3,7,109,0.32,1
52,3,7,114,0.96,1
53,3,7,89,0.39,1
54,3,7,97,0.49,1
55,3,7,82,0.88,1
56,3,7,141,0.63,1
57,3,7,136,0.92,2
58,3,7,145,0.36,1
59,3,7,107,0.62,1
0,4,7,92,0.79,1
1,4,7,132,0.85,1
2,4,7,84,0.41,1
3,4,7,148,0.70,1
4,4,7,108,0.99,1
5,4,7,96,0.52,1
6,4,7,119,0.35,1
7,4,7,149,0.74,1
8,4,7,131,0.82,1
9,4,7,121,0.73,1
10,4,7,88,0.96,1
11,4,7,95,0.38,1
12,4,7,147,0.86,2
13,4,7,121,0.39,1
14,4,7,87,0.33,1
15,4,7,80,0.38,1
16,4,7,117,0.35,1
17,4,7,101,0.98,1
18,4,7,95,0.64,1
19,4,7,83,0.70,1
20,4,7,116,0.55,1
21,4,7,82,0.58,1
22,4,7,146,0.55,1
23,4,7,125,0.44,1
24,4,7,102,0.58,1
25,4,7,103,0.65,1
26,4,7,147,0.44,1
27,4,7,114,0.36,1
28,4,7,111,0.54,1
29,4,7,121,0.39,1
30,4,7,84,0.96,1
31,4,7,135,0.55,1
32,4,7,84,0.89,1
33,4,7,111,0.35,1
34,4,7,115,0.56,1
35,4,7,85,0.50,1
36,4,7,106,0.81,1
37,4,7,84,0.59,1
38,4,7,132,0.75,1
39,4,7,135,0.82,1
40,4,7,127,0.69,1
41,4,7,141,0.96,2
42,4,7,148,0.55,1
43,4,7,128,0.69,1
44,4,7,108,0.50,1
45,4,7,127,0.33,1
46,4,7,112,0.84,1
47,4,7,88,0.36,1
48,4,7,99,0.51,1
49,4,7,85,0.72,1
50,4,7,99,0.81,1
51,4,7,126,0.66,1
52,4,7,88,0.43,1
53,4,7,110,0.78,1
54,4,7,128,0.68,1
55,4,7,145,0.89,2
56,4,7,88,0.80,1
57,4,7,81,0.94,1
58,4,7,136,0.79,1
59,4,7,104,0.88,1
0,5,7,146,0.63,1
1,5,7,124,0.75,1
2,5,7,141,0.61,1
3,5,7,127,0.44,1
4,5,7,117,0.83,1
5,5,7,124,0.39,1
6,5,7,129,0.83,1
7,5,7,102,0.74,1
8,5,7,120,0.64,1
9,5,7,104,0.90,1
10,5,7,107,0.62,1
11,5,7,90,0.66,1
12,5,7,110,0.69,1
13,5,7,98,0.98,1
14,5,7,144,0.94,2
15,5,7,138,0.74,1
16,5,7,105,0.76,1
17,5,7,118,0.98,1
18,5,7,135,0.62,1
19,5,7,147,0.82,2
20,5,7,122,0.41,1
21,5,7,147,0.32,1
22,5,7,98,0.32,1
23,5,7,129,0.71,1
24,5,7,94,0.95,1
25,5,7,92,0.93,1
26,5,7,135,0.35,1
27,5,7,86,0.94,1
28,5,7,96,0.41,1
29,5,7,88,0.40,1
30,5,7,105,0.93,1
31,5,7,134,0.40,1
32,5,7,81,0.47,1
33,5,7,86,0.87,1
34,5,7,111,0.70,1
35,5,7,149,0.97,2
36,5,7,83,0.63,1
37,5,7,97,0.78,1
38,5,7,114,0.52,1
39,5,7,118,0.36,1
40,5,7,111,0.43,1
41,5,7,125,0.39,1
42,5,7,106,0.59,1
43,5,7,91,0.63,1
44,5,7,113,0.86,1
45,5,7,117,0.57,1
46,5,7,86,0.90,1
47,5,7,96,0.79,1
48,5,7,94,0.91,1
49,5,7,122,1.00,2
50,5,7,102,0.99,1
51,5,7,92,0.36,1
52,5,7,82,0.41,1
53,5,7,100,0.43,1
54,5,7,102,0.70,1
55,5,7,130,0.93,2
56,5,7,86,0.36,1
57,5,7,98,0.78,1
58,5,7,140,0.31,1
59,5,7,133,0.64,1
0,6,7,85,0.94,1
1,6,7,97,0.33,1
2,6,7,126,0.48,1
3,6,7,89,0.51,1
4,6,7,82,0.48,1
5,6,7,91,0.40,1
6,6,7,106,0.68,1
7,6,7,84,0.82,1
8,6,7,135,0.37,1
9,6,7,94,0.75,1
10,6,7,109,0.46,1
11,6,7,138,0.88,2
12,6,7,111,1.00,1
13,6,7,124,0.78,1
14,6,7,142,0.53,1
15,6,7,145,0.87,2
16,6,7,143,0.31,1
17,6,7,107,0.65,1
18,6,7,115,0.80,1
19,6,7,114,0.63,1
20,6,7,80,0.37,1
21,6,7,150,0.71,1
22,6,7,112,0.60,1
23,6,7,83,0.52,1
24,6,7,150,0.74,1
25,6,7,85,0.67,1
26,6,7,94,0.71,1
27,6,7,139,0.86,1
28,6,7,81,0.65,1
29,6,7,126,0.54,1
30,6,7,107,0.36,1
31,6,7,101,0.93,1
32,6,7,82,0.84,1
33,6,7,98,0.37,1
34,6,7,101,0.33,1
35,6,7,131,0.67,1
36,6,7,84,0.95,1
37,6,7,119,0.45,1
38,6,7,137,0.61,1
39,6,7,113,0.68,1
40,6,7,115,0.91,1
41,6,7,141,0.58,1
42,6,7,122,0.72,1
43,6,7,109,0.34,1
44,6,7,89,0.32,1
45,6,7,103,0.65,1
46,6,7,134,0.64,1
47,6,7,101,0.54,1
48,6,7,95,0.92,1
49,6,7,129,0.71,1
50,6,7,119,0.34,1
51,6,7,135,0.64,1
52,6,7,93,0.62,1
53,6,7,149,0.30,1
54,6,7,94,0.57,1
55,6,7,82,0.83,1
56,6,7,130,0.30,1
57,6,7,146,0.92,2
58,6,7,122,0.48,1
59,6,7,91,0.97,1
0,7,7,132,0.97,2
1,7,7,132,0.42,1
2,7,7,80,0.89,1
3,7,7,91,0.77,1
4,7,7,135,0.74,1
5,7,7,107,0.67,1
6,7,7,112,0.52,1
7,7,7,122,0.64,1
8,7,7,89,0.58,1
9,7,7,82,0.67,1
10,7,7,144,0.92,2
11,7,7,123,0.91,1
12,7,7,135,0.50,1
13,7,7,146,0.40,1
14,7,7,101,0.70,1
15,7,7,139,0.46,1
16,7,7,148,0.91,2
17,7,7,116,0.87,1
18,7,7,126,0.43,1
19,7,7,104,0.69,1
20,7,7,105,0.62,1
21,7,7,89,0.95,1
22,7,7,130,0.77,1
23,7,7,125,0.50,1
24,7,7,93,0.96,1
25,7,7,119,0.69,1
26,7,7,97,0.76,1
27,7,7,86,0.87,1
28,7,7,113,0.47,1
29,7,7,137,0.74,1
30,7,7,111,0.44,1
31,7,7,107,0.91,1
32,7,7,110,1.00,1
33,7,7,125,0.56,1
34,7,7,124,0.34,1
35,7,7,140,0.62,1
36,7,7,140,0.67,1
37,7,7,129,0.62,1
38,7,7,118,0.95,1
39,7,7,95,0.77,1
40,7,7,92,0.60,1
41,7,7,97,0.68,1
42,7,7,89,0.43,1
43,7,7,88,0.99,1
44,7,7,116,0.85,1
45,7,7,101,0.94,1
46,7,7,138,0.96,2
47,7,7,117,0.31,1
48,7,7,89,0.46,1
49,7,7,145,0.32,1
50,7,7,80,0.93,1
51,7,7,88,0.48,1
52,7,7,115,0.50,1
53,7,7,144,0.84,2
54,7,7,138,0.40,1
55,7,7,85,0.66,1
56,7,7,94,0.60,1
57,7,7,101,0.85,1
58,7,7,135,0.54,1
59,7,7,130,0.56,1
0,8,7,416,0.35,2
1,8,7,767,0.69,5
2,8,7,902,0.38,3
3,8,7,895,0.73,6
4,8,7,586,0.98,5
5,8,7,714,0.68,5
6,8,7,846,0.64,5
7,8,7,517,0.87,4
8,8,7,606,0.69,4
9,8,7,616,0.95,5
10,8,7,1000,0.54,5
11,8,7,939,0.75,6
12,8,7,720,0.89,6
13,8,7,485,0.47,2
14,8,7,993,0.58,5
15,8,7,614,0.46,3
16,8,7,429,0.47,2
17,8,7,882,0.97,8
18,8,7,867,0.90,7
19,8,7,877,0.53,4
20,8,7,411,0.47,2
21,8,7,969,0.81,7
22,8,7,450,0.88,4
23,8,7,682,0.90,6
24,8,7,762,0.67,5
25,8,7,591,0.86,5
26,8,7,619,0.85,5
27,8,7,861,0.64,5
28,8,7,562,0.36,2
29,8,7,973,0.82,7
30,8,7,883,0.69,6
31,8,7,515,0.63,3
32,8,7,865,0.59,5
33,8,7,696,0.87,6
34,8,7,484,0.76,4
35,8,7,831,0.37,3
36,8,7,499,0.98,5
37,8,7,910,0.93,8
38,8,7,969,0.40,4
39,8,7,850,0.82,6
40,8,7,608,0.42,3
41,8,7,742,0.57,4
42,8,7,919,0.53,5
43,8,7,795,0.53,4
44,8,7,774,0.75,5
45,8,7,981,0.70,6
46,8,7,947,0.39,4
47,8,7,863,0.97,7
48,8,7,562,0.76,4
49,8,7,489,0.40,2
50,8,7,587,0.41,3
51,8,7,523,0.86,4
52,8,7,988,0.84,7
53,8,7,465,0.35,2
54,8,7,640,0.67,4
55,8,7,621,0.43,3
56,8,7,866,0.78,6
57,8,7,949,0.68,6
58,8,7,883,0.85,7
59,8,7,837,0.88,7
0,9,7,926,0.94,8
1,9,7,575,0.77,4
2,9,7,761,0.71,5
3,9,7,857,0.52,4
4,9,7,830,0.33,3
5,9,7,527,0.81,4
6,9,7,637,0.70,4
7,9,7,478,0.38,2
8,9,7,773,0.52,4
9,9,7,883,0.88,7
10,9,7,672,0.74,5
11,9,7,627,0.89,5
12,9,7,710,0.40,3
13,9,7,698,0.70,5
14,9,7,689,0.36,3
15,9,7,489,0.48,2
16,9,7,667,0.68,4
17,9,7,955,0.32,3
18,9,7,835,0.66,5
19,9,7,703,0.52,4
20,9,7,564,0.95,5
21,9,7,602,0.56,3
22,9,7,864,0.33,3
23,9,7,871,0.70,6
24,9,7,476,0.48,2
25,9,7,474,0.75,3
26,9,7,619,0.79,5
27,9,7,921,0.38,3
28,9,7,410,0.78,3
29,9,7,959,0.60,5
30,9,7,758,0.68,5
31,9,7,798,0.90,6
32,9,7,661,0.41,3
33,9,7,585,0.38,2
34,9,7,599,0.61,4
35,9,7,925,0.50,4
36,9,7,844,0.47,4
37,9,7,816,0.33,3
38,9,7,612,0.44,3
39,9,7,766,0.53,4
40,9,7,785,0.48,4
41,9,7,697,0.65,4
42,9,7,997,0.69,6
43,9,7,780,0.44,3
44,9,7,700,0.78,5
45,9,7,441,0.48,2
46,9,7,495,0.89,4
47,9,7,720,0.74,5
48,9,7,865,0.49,4
49,9,7,400,0.67,3
50,9,7,888,0.52,4
51,9,7,489,0.81,4
52,9,7,493,0.79,4
53,9,7,455,0.81,4
54,9,7,845,0.42,3
55,9,7,737,0.76,5
56,9,7,881,0.37,3
57,9,7,484,0.41,2
58,9,7,693,0.31,2
59,9,7,534,0.51,3
0,10,7,677,0.77,5
1,10,7,768,0.95,7
2,10,7,972,0.80,7
3,10,7,626,0.72,4
4,10,7,470,0.31,2
5,10,7,598,0.64,4
6,10,7,765,0.85,6
7,10,7,605,0.72,4
8,10,7,748,0.47,3
9,10,7,946,0.86,7
10,10,7,459,0.89,4
11,10,7,698,0.52,4
12,10,7,950,0.93,8
13,10,7,993,0.36,3
14,10,7,445,0.79,3
15,10,7,471,0.48,2
16,10,7,882,1.00,8
17,10,7,842,0.37,3
18,10,7,446,0.75,3
19,10,7,711,0.64,4
20,10,7,812,0.76,6
21,10,7,683,0.76,5
22,10,7,896,0.67,6
23,10,7,725,0.67,5
24,10,7,980,0.97,8
25,10,7,617,0.46,3
26,10,7,436,0.45,2
27,10,7,441,0.49,2
28,10,7,998,0.86,8
29,10,7,703,0.84,5
30,10,7,736,0.74,5
31,10,7,715,0.46,3
32,10,7,636,0.99,6
33,10,7,833,0.64,5
34,10,7,859,0.59,5
35,10,7,912,0.74,6
36,10,7,499,0.77,4
37,10,7,428,0.66,3
38,10,7,414,0.94,4
39,10,7,436,0.58,3
40,10,7,806,0.98,7
41,10,7,493,0.85,4
42,10,7,478,0.37,2
43,10,7,631,0.86,5
44,10,7,784,0.91,6
45,10,7,518,0.91,4
46,10,7,871,0.85,7
47,10,7,602,0.88,5
48,10,7,602,0.48,3
49,10,7,723,0.54,4
50,10,7,639,0.91,5
51,10,7,1000,0.72,6
52,10,7,823,0.63,5
53,10,7,622,0.45,3
54,10,7,982,0.45,4
55,10,7,891,0.31,3
56,10,7,560,0.43,3
57,10,7,793,0.65,5
58,10,7,476,0.47,2
59,10,7,430,0.85,4
0,11,7,509,0.51,3
1,11,7,689,0.95,6
2,11,7,534,0.68,4
3,11,7,690,0.65,4
4,11,7,454,0.80,4
5,11,7,651,0.41,3
6,11,7,508,0.31,2
7,11,7,408,0.44,2
8,11,7,554,0.37,2
9,11,7,994,0.64,6
10,11,7,1000,0.78,7
11,11,7,425,0.65,3
12,11,7,604,0.71,4
13,11,7,832,0.65,5
14,11,7,624,0.49,3
15,11,7,669,0.55,4
16,11,7,861,0.51,4
17,11,7,501,0.78,4
18,11,7,911,0.71,6
19,11,7,698,0.64,4
20,11,7,861,0.45,4
21,11,7,830,0.56,4
22,11,7,613,0.33,2
23,11,7,985,0.37,4
24,11,7,438,0.64,3
25,11,7,431,0.69,3
26,11,7,770,0.58,4
27,11,7,438,0.61,3
28,11,7,514,0.92,4
29,11,7,633,0.32,2
30,11,7,892,0.95,8
31,11,7,475,0.77,4
32,11,7,853,0.64,5
33,11,7,516,0.61,3
34,11,7,897,0.81,7
35,11,7,669,0.91,6
36,11,7,739,0.31,2
37,11,7,889,0.40,3
38,11,7,765,0.66,5
39,11,7,476,0.70,3
40,11,7,429,0.84,4
41,11,7,593,0.40,2
42,11,7,735,0.45,3
43,11,7,442,0.82,4
44,11,7,961,0.30,3
45,11,7,623,0.39,3
46,11,7,712,0.90,6
47,11,7,714,0.63,4
48,11,7,876,0.36,3
49,11,7,928,0.42,4
50,11,7,464,0.54,3
51,11,7,754,0.47,3
52,11,7,766,0.35,3
53,11,7,599,0.86,5
54,11,7,613,0.55,3
55,11,7,562,1.00,5
56,11,7,569,0.62,3
57,11,7,557,0.60,3
58,11,7,571,0.34,2
59,11,7,516,0.97,5
0,12,7,829,0.62,5
1,12,7,909,0.45,4
2,12,7,542,0.42,2
3,12,7,632,0.78,5
4,12,7,439,0.49,2
5,12,7,431,0.61,3
6,12,7,950,0.40,4
7,12,7,626,0.45,3
8,12,7,777,0.43,3
9,12,7,751,0.93,6
10,12,7,606,0.71,4
11,12,7,809,0.54,4
12,12,7,973,0.89,8
13,12,7,558,0.40,2
14,12,7,734,0.60,4
15,12,7,986,0.45,4
16,12,7,736,0.56,4
17,12,7,874,0.94,7
18,12,7,543,0.90,5
19,12,7,534,0.88,4
20,12,7,843,0.54,4
21,12,7,840,0.69,5
22,12,7,912,0.48,4
23,12,7,821,0.72,5
24,12,7,924,0.34,3
25,12,7,865,0.67,5
26,12,7,980,0.92,8
27,12,7,748,0.93,6
28,12,7,999,0.52,5
29,12,7,463,0.84,4
30,12,7,646,0.39,3
31,12,7,522,0.45,2
32,12,7,483,0.44,2
33,12,7,453,0.81,4
34,12,7,858,0.60,5
35,12,7,831,0.78,6
36,12,7,567,0.46,3
37,12,7,796,0.54,4
38,12,7,993,0.69,6
39,12,7,587,0.42,3
40,12,7,692,0.34,2
41,12,7,679,0.73,5
42,12,7,997,0.52,5
43,12,7,620,0.66,4
44,12,7,892,0.72,6
45,12,7,878,0.64,5
46,12,7,802,0.61,5
47,12,7,715,0.98,6
48,12,7,570,0.86,5
49,12,7,637,0.52,3
50,12,7,716,0.44,3
51,12,7,476,0.75,3
52,12,7,612,0.78,4
53,12,7,616,0.62,4
54,12,7,783,0.96,7
55,12,7,495,0.53,3
56,12,7,475,0.64,3
57,12,7,572,0.61,3
58,12,7,843,0.77,6
59,12,7,583,0.87,5
0,13,7,788,0.49,4
1,13,7,487,0.55,3
2,13,7,501,0.80,4
3,13,7,858,1.00,8
4,13,7,890,0.86,7
5,13,7,570,0.82,4
6,13,7,718,0.62,4
7,13,7,424,0.51,2
8,13,7,783,0.72,5
9,13,7,860,0.40,3
10,13,7,590,0.40,2
11,13,7,535,0.46,3
12,13,7,911,0.67,6
13,13,7,844,0.56,4
14,13,7,760,0.52,4
15,13,7,486,0.32,2
16,13,7,707,0.87,6
17,13,7,859,0.98,8
18,13,7,660,0.95,6
19,13,7,732,0.53,4
20,13,7,764,0.90,6
21,13,7,862,0.37,3
22,13,7,861,0.38,3
23,13,7,403,0.83,3
24,13,7,807,0.98,7
25,13,7,525,0.49,3
26,13,7,461,0.85,4
27,13,7,543,0.95,5
28,13,7,423,0.36,2
29,13,7,697,0.38,3
30,13,7,841,0.90,7
31,13,7,577,0.43,3
32,13,7,719,0.53,4
33,13,7,843,0.76,6
34,13,7,682,0.73,5
35,13,7,485,0.90,4
36,13,7,421,0.35,2
37,13,7,894,0.31,3
38,13,7,807,0.41,3
39,13,7,996,0.56,5
40,13,7,437,0.63,3
41,13,7,448,0.84,4
42,13,7,579,0.49,3
43,13,7,455,0.79,3
44,13,7,980,0.85,7
45,13,7,640,0.86,5
46,13,7,480,0.40,2
47,13,7,722,0.33,2
48,13,7,641,0.48,3
49,13,7,877,0.41,3
50,13,7,547,0.39,2
51,13,7,446,1.00,4
52,13,7,698,0.47,3
53,13,7,485,0.65,3
54,13,7,863,0.73,6
55,13,7,800,0.78,6
56,13,7,511,0.40,2
57,13,7,635,0.61,4
58,13,7,806,0.94,7
59,13,7,506,0.91,4
0,14,7,713,0.78,5
1,14,7,476,0.39,2
2,14,7,540,0.60,3
3,14,7,619,0.62,4
4,14,7,528,0.57,3
5,14,7,588,0.85,5
6,14,7,979,0.83,7
7,14,7,952,0.31,3
8,14,7,723,0.82,5
9,14,7,438,0.51,2
10,14,7,615,0.63,4
11,14,7,786,0.31,3
12,14,7,535,0.97,5
13,14,7,982,0.85,7
14,14,7,891,0.63,5
15,14,7,759,0.33,3
16,14,7,454,0.55,3
17,14,7,748,0.98,7
18,14,7,430,0.91,4
19,14,7,907,0.79,6
20,14,7,615,0.80,5
21,14,7,947,0.85,7
22,14,7,767,0.34,3
23,14,7,746,0.61,4
24,14,7,1000,0.49,5
25,14,7,408,0.41,2
26,14,7,686,0.42,3
27,14,7,930,0.80,7
28,14,7,740,0.89,6
29,14,7,735,0.52,4
30,14,7,746,0.82,6
31,14,7,705,0.63,4
32,14,7,641,0.67,4
33,14,7,946,0.78,7
34,14,7,861,0.79,6
35,14,7,782,0.89,6
36,14,7,928,0.63,5
37,14,7,499,0.89,4
38,14,7,670,0.57,4
39,14,7,810,0.76,6
40,14,7,434,0.93,4
41,14,7,911,0.63,5
42,14,7,907,0.63,5
43,14,7,541,0.71,4
44,14,7,526,0.61,3
45,14,7,451,0.42,2
46,14,7,409,0.43,2
47,14,7,873,0.88,7
48,14,7,525,0.50,3
49,14,7,442,0.52,2
50,14,7,774,0.56,4
51,14,7,862,0.71,6
52,14,7,463,0.54,3
53,14,7,694,0.91,6
54,14,7,535,0.38,2
55,14,7,889,0.98,8
56,14,7,864,0.79,6
57,14,7,486,0.54,3
58,14,7,866,0.52,4
59,14,7,707,0.93,6
0,15,7,461,0.86,4
1,15,7,870,0.80,6
2,15,7,776,0.79,6
3,15,7,573,0.88,5
4,15,7,958,0.59,5
5,15,7,947,0.66,6
6,15,7,526,0.57,3
7,15,7,499,0.37,2
8,15,7,431,0.62,3
9,15,7,947,0.54,5
10,15,7,956,0.64,6
11,15,7,744,0.78,5
12,15,7,893,0.54,5
13,15,7,453,0.59,3
14,15,7,455,0.77,3
15,15,7,702,0.76,5
16,15,7,745,0.55,4
17,15,7,762,0.34,3
18,15,7,724,0.62,4
19,15,7,443,0.70,3
20,15,7,956,0.96,8
21,15,7,413,0.71,3
22,15,7,895,0.40,3
23,15,7,576,0.78,4
24,15,7,863,0.95,7
25,15,7,653,0.47,3
26,15,7,767,0.78,5
27,15,7,887,0.79,6
28,15,7,531,0.43,2
29,15,7,502,0.87,4
30,15,7,793,0.49,4
31,15,7,837,0.63,5
32,15,7,720,0.54,4
33,15,7,704,0.83,5
34,15,7,936,0.65,6
35,15,7,755,0.41,3
36,15,7,965,0.46,4
37,15,7,683,0.77,5
38,15,7,820,0.57,4
39,15,7,791,0.87,6
40,15,7,977,0.61,5
41,15,7,813,0.64,5
42,15,7,996,0.77,7
43,15,7,928,0.32,3
44,15,7,713,0.33,2
45,15,7,469,0.51,2
46,15,7,830,0.62,5
47,15,7,870,0.94,7
48,15,7,605,0.71,4
49,15,7,627,0.51,3
50,15,7,472,0.41,2
51,15,7,682,0.55,4
52,15,7,698,0.99,6
53,15,7,504,0.35,2
54,15,7,620,0.56,3
55,15,7,558,0.99,5
56,15,7,824,0.39,3
57,15,7,520,0.81,4
58,15,7,524,0.50,3
59,15,7,618,0.96,5
0,16,7,513,0.60,3
1,16,7,423,0.69,3
2,16,7,817,0.70,5
3,16,7,875,0.76,6
4,16,7,542,0.81,4
5,16,7,954,0.75,6
6,16,7,587,0.95,5
7,16,7,895,0.44,4
8,16,7,816,0.46,4
9,16,7,577,0.80,4
10,16,7,741,0.86,6
11,16,7,489,0.82,4
12,16,7,574,0.84,5
13,16,7,879,0.77,6
14,16,7,922,0.84,7
15,16,7,430,0.81,3
16,16,7,889,0.64,5
17,16,7,601,0.80,5
18,16,7,595,0.66,4
19,16,7,646,0.68,4
20,16,7,756,0.33,3
21,16,7,619,0.82,5
22,16,7,828,0.83,6
23,16,7,530,1.00,5
24,16,7,699,0.58,4
25,16,7,793,0.68,5
26,16,7,776,0.33,3
27,16,7,486,0.39,2
